generator,synth_years,ticker,mae,mse,directional_accuracy
gan,1.0,WBS,0.0094826165586709,0.0001944323448697,0.5081967213114754
gan,1.0,MTB,0.0107820201665163,0.0001890236453618,0.5327868852459017
gan,1.0,ZION,0.0124747725203633,0.0002843675028998,0.5737704918032787
gan,1.0,BOH,0.0117220766842365,0.0002374894829699,0.4754098360655737
gan,1.0,UBSI,0.0100319096818566,0.0001954336476046,0.4754098360655737
gan,1.0,CVBF,0.0119173917919397,0.0002393957693129,0.4754098360655737
gan,1.0,CBSH,0.0099024828523397,0.0001889442210085,0.4590163934426229
gan,1.0,GBCI,0.0135485148057341,0.0003207064291927,0.4426229508196721
noise,24.0,BAC,0.0110498396679759,0.0002056130033452,0.4344262295081967
noise,24.0,WFC,0.0137523626908659,0.0003121699264738,0.4590163934426229
noise,24.0,JPM,0.0116061810404062,0.0002363843814237,0.4918032786885246
noise,24.0,C,0.015084353275597,0.0004113033355679,0.4426229508196721
noise,24.0,HBAN,0.0133469412103295,0.000306675734464,0.4836065573770491
noise,24.0,USB,0.010826208628714,0.0002052927593467,0.4590163934426229
noise,24.0,TFC,0.0114536741748452,0.000219775174628,0.5491803278688525
noise,24.0,KEY,0.0117181250825524,0.0002270652621518,0.5245901639344263
noise,24.0,RF,0.012064010836184,0.0002451681648381,0.4180327868852459
noise,24.0,FITB,0.0130086187273263,0.0003060501767322,0.5081967213114754
noise,24.0,VLY,0.012389849871397,0.0002730779524426,0.4508196721311475
noise,24.0,FHN,0.0112810526043176,0.0002330603747395,0.5245901639344263
noise,24.0,PNC,0.0107739539816975,0.0002039146493189,0.5081967213114754
noise,24.0,WAFD,0.0103058498352766,0.0002397263306193,0.5327868852459017
noise,24.0,FNB,0.0113020511344075,0.000238958367845,0.5163934426229508
noise,24.0,FULT,0.0125977229326963,0.0002774003951344,0.5409836065573771
noise,24.0,ASB,0.0121230669319629,0.0002527050382923,0.5245901639344263
noise,24.0,WBS,0.0094906641170382,0.0001939599751494,0.5081967213114754
noise,24.0,MTB,0.0107983890920877,0.0001894849847303,0.5327868852459017
noise,24.0,ZION,0.0125056905671954,0.0002846138959284,0.5737704918032787
noise,24.0,BOH,0.0117302015423774,0.0002371570008108,0.4754098360655737
noise,24.0,UBSI,0.0099735734984278,0.0001934171013999,0.5081967213114754
noise,24.0,CVBF,0.0119057819247245,0.0002391133893979,0.4754098360655737
noise,24.0,CBSH,0.0098595283925533,0.0001900129427667,0.5245901639344263
noise,24.0,GBCI,0.0134913902729749,0.0003197230107616,0.5491803278688525
rbig,24.0,BAC,0.0110601587221026,0.0002055906224995,0.4344262295081967
rbig,24.0,WFC,0.0137630151584744,0.0003119948378298,0.4590163934426229
rbig,24.0,JPM,0.0116059724241495,0.0002363873500144,0.4918032786885246
rbig,24.0,C,0.0150800524279475,0.0004111669259145,0.4426229508196721
rbig,24.0,HBAN,0.0133380377665162,0.0003066061763092,0.4836065573770491
rbig,24.0,USB,0.010828691534698,0.0002053529460681,0.4590163934426229
rbig,24.0,TFC,0.0114557156339287,0.0002197513531427,0.5491803278688525
rbig,24.0,KEY,0.0117201590910553,0.0002271174598718,0.5245901639344263
