family,sigma,relative,mmd_mean,wasserstein_mean_mean,frobenius_corr_mean,frac_valida_mean,std_ratio_mean_mean,mmd_std,seconds,shrinkage,n_iters,grid_size,noise_dist,df,shrinkage_alpha,shrinkage_target,marginal,rotation,latent_dim,epochs,batch_size,gen_hidden,disc_hidden,learning_rate,d_steps_per_g
gaussian,,,0.0540393410528477,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0026629736213381,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0002044285111677,0.0406654656272526,0.4364318333695737,1.0,0.9811741604102572,0.0002891055730291,1.8,,20.0,400.0,,,,,,,,,,,,,
noise,0.01,False,0.1159020159425323,0.4484258533407843,0.6095750456775739,1.0,1.5172983389404626,0.0072224012369349,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0554834467235725,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0030309025643515,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0021412521035127,0.0931113574050988,0.7643451474132419,1.0,1.1787933416981384,0.0005237555937499,0.8,,5.0,1000.0,,,,,,,,,,,,,
noise,0.02,True,0.0,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,0.0,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0568094195909087,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0051140094666431,0.5,True,,,,,,,,,,,,,,,
rbig,,,2.615697989744037e-05,0.0404814840970488,0.444468010441248,1.0,0.9665647292080564,3.699155572168058e-05,1.8,,20.0,200.0,,,,,,,,,,,,,
noise,0.05,False,0.3722804033905909,3.110154056851544,1.284352345325244,1.0,4.769962407682058,0.0002024281976119,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0576917011270372,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0015803519525109,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0014566929040171,0.0719517485300534,0.6511211053147599,1.0,1.0457087843498971,0.001148671968345,1.2,,10.0,200.0,,,,,,,,,,,,,
noise,0.5,False,0.3819172630564811,33.627189289343654,1.3938906523648549,1.0,44.28903861426737,0.0005739299738715,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0551555088751557,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0012727811344806,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0002983174721583,0.0414632818657971,0.4441795569275525,1.0,0.944160752703698,0.000316898869864,1.7,,20.0,100.0,,,,,,,,,,,,,
noise,0.2,False,0.3828850790386433,13.27374402748999,1.388323780767402,1.0,17.890424771384172,1.6604647693109458e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.053481803586116,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,3.870694405062584e-05,0.5,False,,,,,,,,,,,,,,,
rbig,,,2.570009218139102e-05,0.032592923276104,0.4225422617720487,1.0,0.9792166402055124,3.634541891716192e-05,2.7,,30.0,1000.0,,,,,,,,,,,,,
noise,0.5,False,0.3825089394952637,33.627189289343654,1.3938906523648549,1.0,44.28903861426737,0.0009858077822016,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0574362930048461,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0045933482611388,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0010929691708274,0.0816138255010448,0.6684929865372866,1.0,1.134063498987134,0.0001671741627508,1.1,,10.0,1000.0,,,,,,,,,,,,,
noise,0.3,True,0.0035609707045535,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,0.0015399951685049,0.4,,,,,,,,,,,,,,,,
gaussian,,,0.0536397473438054,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0014495711080384,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0024535015333093,0.0834488419596912,0.7687501239222692,1.0,1.0897095200488425,0.0011333746395363,0.8,,5.0,300.0,,,,,,,,,,,,,
noise,0.5,False,0.3812453773095955,33.627189289343654,1.3938906523648549,1.0,44.28903861426737,0.0004437191101149,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0568840592708126,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0158808529898038,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0001680812165851,0.0406654656272526,0.4364318333695737,1.0,0.9811741604102572,0.0001022898911351,1.9,,20.0,400.0,,,,,,,,,,,,,
noise,0.5,False,0.3818633067244533,33.627189289343654,1.3938906523648549,1.0,44.28903861426737,0.0006312503546325,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0553240625068781,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.008230294331697,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.000254361480586,0.0477688427531301,0.530828837472121,1.0,0.9311858158673172,0.0001554530899635,1.5,,15.0,100.0,,,,,,,,,,,,,
noise,0.1,True,0.0003390091178351,0.0349357013820545,0.3631120024491393,1.0,1.0766437825177635,1.1306287674212398e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0583163326201952,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0064959097226946,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.001631688725727,0.0737238768337592,0.658254222878542,1.0,1.06557701278834,0.0005283791169809,1.1,,10.0,300.0,,,,,,,,,,,,,
noise,0.05,True,0.0003425248279175,0.0325457540883223,0.3646728229449607,1.0,1.072505761157302,0.0004844032570904,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0533832252510664,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0006496524033049,0.5,False,,,,,,,,,,,,,,,
rbig,,,4.22194038829371e-06,0.0404814840970488,0.444468010441248,1.0,0.9665647292080564,5.970725356655696e-06,1.9,,20.0,200.0,,,,,,,,,,,,,
noise,0.3,False,0.3823619068070945,20.05748955931103,1.3921240331841729,1.0,26.686016520274627,0.0006149567637891,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0577756446085982,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0014267983012032,0.6,False,,,,,,,,,,,,,,,
rbig,,,0.0022080247903327,0.0813768626105222,0.7663528899851924,1.0,1.0656752817272048,0.0014692520152614,0.8,,5.0,200.0,,,,,,,,,,,,,
noise,0.05,True,0.0,0.0325457540883223,0.3646728229449607,1.0,1.072505761157302,0.0,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0539896985975739,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0075322404590718,0.5,True,,,,,,,,,,,,,,,
rbig,,,8.278794884053475e-05,0.0403364234172881,0.4474848767407611,1.0,0.9784612489029832,0.0001170798400513,1.8,,20.0,300.0,,,,,,,,,,,,,
noise,0.01,True,0.0,0.0321135294480094,0.3658764970635951,1.0,1.0711615315172418,0.0,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0615429848869317,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0010900816422232,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0003842037503436,0.0477688427531301,0.530828837472121,1.0,0.9311858158673172,0.000133403457065,1.4,,15.0,100.0,,,,,,,,,,,,,
noise,0.5,False,0.3816158253182853,33.627189289343654,1.3938906523648549,1.0,44.28903861426737,0.0011418049429441,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0550184817090537,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0001209347081569,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.000953726222852,0.0750742896030214,0.6566586164068196,1.0,1.0758504538373657,0.0002635501754299,1.2,,10.0,400.0,,,,,,,,,,,,,
noise,0.01,False,0.1217964709984762,0.4484258533407843,0.6095750456775739,1.0,1.5172983389404626,0.0032635366476438,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0539479292500372,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0017394976111413,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0004966971128355,0.0413443862337212,0.4460084443327075,1.0,0.9918545779590796,0.0004013492975752,1.9,,20.0,600.0,,,,,,,,,,,,,
noise,0.01,True,0.0,0.0321135294480094,0.3658764970635951,1.0,1.0711615315172418,0.0,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0537409053484488,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0082903397681041,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0,0.0275399170089544,0.4067301470328018,1.0,0.967361260661787,0.0,3.2,,40.0,400.0,,,,,,,,,,,,,
noise,0.5,True,0.0184756112866252,0.1655105031360488,0.443157532213995,1.0,1.1985912427353451,0.000733633675126,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0575056719968158,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0061403422693105,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0,0.0278704027765178,0.4179866568227557,1.0,0.9701299699808345,0.0,3.2,,40.0,300.0,,,,,,,,,,,,,
noise,0.15,False,0.3822232011273755,9.882906175987614,1.3828271170881945,1.0,13.497666290995518,0.0010210159558578,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0564066168940407,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0070935426402409,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0003013300784057,0.046659130886905,0.5568497511801149,1.0,0.9834153534321484,0.0002453052954218,1.5,,15.0,600.0,,,,,,,,,,,,,
noise,0.01,True,5.4223969836342256e-05,0.0321135294480094,0.3658764970635951,1.0,1.0711615315172418,7.668427354826484e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0578999492411279,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0014995033198279,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0002697652976256,0.0281238435859907,0.4240868134690091,1.0,0.9722244110406276,0.0003815057425597,3.3,,40.0,600.0,,,,,,,,,,,,,
noise,0.05,False,0.3722588542614038,3.110154056851544,1.284352345325244,1.0,4.769962407682058,0.0008767364311063,0.4,,,,,,,,,,,,,,,,
gaussian,,,0.0542999172560548,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0025106419049324,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0015600810192605,0.0834488419596912,0.7687501239222692,1.0,1.0897095200488425,0.0006024611347509,0.8,,5.0,300.0,,,,,,,,,,,,,
noise,0.15,True,6.737993745997706e-05,0.0407215255585134,0.362106111655096,1.0,1.0834808003297498,9.528962138775051e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0551277447033621,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0022685974382229,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0003603954850686,0.0281238435859907,0.4240868134690091,1.0,0.9722244110406276,0.0001932165118978,3.3,,40.0,600.0,,,,,,,,,,,,,
noise,0.3,True,0.0032749738696538,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,0.0006444580169674,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0581559494274828,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0088973737763151,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0004642945408052,0.0292501602978943,0.3861770318752823,1.0,0.9840017460268224,0.0006566116365425,4.7,,60.0,400.0,,,,,,,,,,,,,
noise,0.2,True,0.0004982680658484,0.0504026814725282,0.3626115278384734,1.0,1.0929581647777846,0.0001345508482473,0.4,,,,,,,,,,,,,,,,
gaussian,,,0.0586492327569284,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0089698141984458,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0011838140197514,0.0464204663407979,0.5488452455331239,1.0,0.9556874577450772,9.934183956072146e-05,1.4,,15.0,200.0,,,,,,,,,,,,,
noise,0.5,True,0.0181065667097741,0.1655105031360488,0.443157532213995,1.0,1.1985912427353451,0.0019938378600006,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.055617448777595,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0031506914477994,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0003450797311471,0.046659130886905,0.5568497511801149,1.0,0.9834153534321484,0.0004289821052477,1.6,,15.0,600.0,,,,,,,,,,,,,
noise,0.1,True,0.0001072099491649,0.0349357013820545,0.3631120024491393,1.0,1.0766437825177635,0.0001516177641303,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0529321819431016,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0082967773411388,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0001898544684571,0.0404814840970488,0.444468010441248,1.0,0.9665647292080564,7.40904498892791e-05,1.8,,20.0,200.0,,,,,,,,,,,,,
noise,0.02,True,0.0,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,0.0,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0568132131571337,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.006434651351144,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.002000213339787,0.0884907303804837,0.7682837956656338,1.0,1.1345900316950468,0.000864846601098,0.9,,5.0,600.0,,,,,,,,,,,,,
noise,0.3,False,0.3817299521188517,20.05748955931103,1.3921240331841729,1.0,26.686016520274627,0.001078422743985,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0491458545675425,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0055490533262018,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0002815446895038,0.0285335895893716,0.4247119569419115,1.0,0.9772592315812214,0.000338730927326,3.4,,40.0,1000.0,,,,,,,,,,,,,
noise,0.3,True,0.0032246890658404,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,0.0013125661589005,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0596395022184044,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0009221475472986,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0,0.0293163019456506,0.3993780131702692,1.0,0.9843104824729954,0.0,4.7,,60.0,600.0,,,,,,,,,,,,,
noise,0.1,False,0.3808982515136544,6.493875718842222,1.3665055418234258,1.0,9.114941138008074,0.0008583151112049,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0527200856295207,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0049699172657072,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0025664378143414,0.0847443792354674,0.7665643100000914,1.0,1.1020874416789757,0.0019707385267769,0.8,,5.0,400.0,,,,,,,,,,,,,
noise,0.3,True,0.0025128485100436,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,9.420393684654504e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0569502064932178,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.005521689372576,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0,0.0324326841317518,0.4164846354411324,1.0,0.969657727011261,0.0,2.6,,30.0,400.0,,,,,,,,,,,,,
noise,0.05,False,0.3708027278696386,3.110154056851544,1.284352345325244,1.0,4.769962407682058,0.0006995152100786,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0572729834004812,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0006012927605447,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0015959063225504,0.0750742896030214,0.6566586164068196,1.0,1.0758504538373657,0.0001284502259626,1.1,,10.0,400.0,,,,,,,,,,,,,
noise,0.3,False,0.3821914616799305,20.05748955931103,1.3921240331841729,1.0,26.686016520274627,5.551939893651712e-05,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0583756566878205,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0053279941858817,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0009151183006951,0.0778311389749598,0.6664893427687671,1.0,1.1009395530611914,4.182472037259517e-05,1.2,,10.0,600.0,,,,,,,,,,,,,
noise,0.2,False,0.381775163116111,13.27374402748999,1.388323780767402,1.0,17.890424771384172,0.0005607459127856,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0542738491286123,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0028946821531013,0.6,False,,,,,,,,,,,,,,,
rbig,,,0.0,0.0293163019456506,0.3993780131702692,1.0,0.9843104824729954,0.0,4.8,,60.0,600.0,,,,,,,,,,,,,
noise,0.1,False,0.3809023017056983,6.493875718842222,1.3665055418234258,1.0,9.114941138008074,0.0013048692170979,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0524270523887099,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0007628621265663,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0020431184663501,0.077194388681554,0.7567071099771858,1.0,1.0123780323071752,0.0010630992177855,0.8,,5.0,100.0,,,,,,,,,,,,,
noise,0.1,False,0.3804809762936788,6.493875718842222,1.3665055418234258,1.0,9.114941138008074,0.0019339259306177,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0511933494680307,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.000371369352763,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0014874133505315,0.0737238768337592,0.658254222878542,1.0,1.06557701278834,0.0005154496226965,1.1,,10.0,300.0,,,,,,,,,,,,,
noise,0.02,False,0.2802980480587982,1.0963564357975066,0.9577209176383332,1.0,2.264756446926662,0.0003012289780776,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0608418321793474,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0024233073910033,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0003578476604129,0.0414632818657971,0.4441795569275525,1.0,0.944160752703698,0.0004748298540644,1.8,,20.0,100.0,,,,,,,,,,,,,
noise,0.2,False,0.3821859968651069,13.27374402748999,1.388323780767402,1.0,17.890424771384172,0.0007548633195352,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.056282976855622,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0023441070488996,0.5,True,,,,,,,,,,,,,,,
rbig,,,2.396734350651464e-05,0.0275399170089544,0.4067301470328018,1.0,0.967361260661787,3.3894942240967736e-05,3.4,,40.0,400.0,,,,,,,,,,,,,
noise,0.01,False,0.1169396431010305,0.4484258533407843,0.6095750456775739,1.0,1.5172983389404626,0.0044578403313574,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0616589515934989,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0056415951807877,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.002189808538271,0.0834488419596912,0.7687501239222692,1.0,1.0897095200488425,0.0011311881321426,0.8,,5.0,300.0,,,,,,,,,,,,,
noise,0.15,True,0.000510632357315,0.0407215255585134,0.362106111655096,1.0,1.0834808003297498,0.0005986709049963,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0504519123415854,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0035407039031255,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0020932522049498,0.0813768626105222,0.7663528899851924,1.0,1.0656752817272048,0.0003307077010995,0.8,,5.0,200.0,,,,,,,,,,,,,
noise,0.01,False,0.1175598235618796,0.4484258533407843,0.6095750456775739,1.0,1.5172983389404626,0.0017955453456478,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0538424295524938,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0037092725632806,0.5,False,,,,,,,,,,,,,,,
rbig,,,4.42890153290465e-06,0.030222330789693,0.4083544105863225,1.0,0.9891373163272812,6.263412614248747e-06,4.8,,60.0,300.0,,,,,,,,,,,,,
noise,0.3,True,0.0028400192832888,0.079012259579527,0.3724492836175664,1.0,1.119485537281879,0.0001852545851725,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0520299613716204,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0034320860907984,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0006394831107697,0.0464204663407979,0.5488452455331239,1.0,0.9556874577450772,0.0002365476154757,1.6,,15.0,200.0,,,,,,,,,,,,,
noise,0.02,True,8.769993977419954e-06,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,1.2402644424797664e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0541234258570106,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0095885988252199,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0003277602204156,0.0324621295747423,0.4297410109625244,1.0,0.973687948880708,0.0004361473841595,2.5,,30.0,600.0,,,,,,,,,,,,,
noise,0.3,False,0.3820671155772407,20.05748955931103,1.3921240331841729,1.0,26.686016520274627,0.0002659870018155,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0543484436926235,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0076737166701646,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0007058074758893,0.0402814754906693,0.4267452147970503,1.0,0.9803479417358514,0.0003537627504864,4.3,,60.0,100.0,,,,,,,,,,,,,
noise,0.5,False,0.3815993160579262,33.627189289343654,1.3938906523648549,1.0,44.28903861426737,0.000705605779633,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0546861958020276,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0047177876280512,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0004065493653155,0.030222330789693,0.4083544105863225,1.0,0.9891373163272812,0.0002164005330305,4.5,,60.0,300.0,,,,,,,,,,,,,
noise,0.5,True,0.017781411816355,0.1655105031360488,0.443157532213995,1.0,1.1985912427353451,0.0014639032035669,0.4,,,,,,,,,,,,,,,,
gaussian,,,0.0605557807476133,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0034499450101074,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0018980721121495,0.077194388681554,0.7567071099771858,1.0,1.0123780323071752,0.0005610186632476,0.8,,5.0,100.0,,,,,,,,,,,,,
noise,0.02,True,0.0001499391018799,0.0321572081403905,0.365592426724397,1.0,1.0713331268976336,0.0002120459114086,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0599559632691583,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0012143245568742,0.4,True,,,,,,,,,,,,,,,
rbig,,,2.029874617842653e-05,0.0414632818657971,0.4441795569275525,1.0,0.944160752703698,2.870676214469983e-05,1.7,,20.0,100.0,,,,,,,,,,,,,
noise,0.1,True,0.0001223124541796,0.0349357013820545,0.3631120024491393,1.0,1.0766437825177635,6.324648566444331e-05,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0518135422589582,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0046839370344517,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0003380726654771,0.046659130886905,0.5568497511801149,1.0,0.9834153534321484,0.0001086459339124,1.6,,15.0,600.0,,,,,,,,,,,,,
noise,0.5,True,0.0171737849744113,0.1655105031360488,0.443157532213995,1.0,1.1985912427353451,0.0002325120643428,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0578471224589116,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0002051294572099,0.5,False,,,,,,,,,,,,,,,
rbig,,,9.989030676443857e-05,0.0464204663407979,0.5488452455331239,1.0,0.9556874577450772,0.0001412662265758,1.4,,15.0,200.0,,,,,,,,,,,,,
noise,0.01,True,0.0001407374376999,0.0321135294480094,0.3658764970635951,1.0,1.0711615315172418,0.0001990327931288,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0536101347982672,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.004090434564374,0.5,False,,,,,,,,,,,,,,,
rbig,,,6.518208294392647e-05,0.0292501602978943,0.3861770318752823,1.0,0.9840017460268224,9.21813857230288e-05,4.6,,60.0,400.0,,,,,,,,,,,,,
noise,0.2,False,0.3808255578583013,13.27374402748999,1.388323780767402,1.0,17.890424771384172,0.0014097539600774,0.6,,,,,,,,,,,,,,,,
gaussian,,,0.0545488482086944,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,0.0019056247774273,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0002803903545529,0.0402814754906693,0.4267452147970503,1.0,0.9803479417358514,0.0001905489983625,4.3,,60.0,100.0,,,,,,,,,,,,,
noise,0.02,False,0.2814069334613976,1.0963564357975066,0.9577209176383332,1.0,2.264756446926662,0.0020985312766435,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0549237113551698,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0059622775212404,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0,0.0324621295747423,0.4297410109625244,1.0,0.973687948880708,0.0,2.6,,30.0,600.0,,,,,,,,,,,,,
noise,0.5,False,0.3816019648745785,33.627189289343654,1.3938906523648549,1.0,44.28903861426737,0.0006290896746023,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0563009989757792,0.2565296444633675,0.3921546833579927,1.0,1.0600785881223906,5.349473144317959e-05,0.5,False,,,,,,,,,,,,,,,
rbig,,,0.0001823448294555,0.042009991706489,0.4467581063256508,1.0,1.003797378700326,0.0001776588177857,1.9,,20.0,1000.0,,,,,,,,,,,,,
noise,0.2,True,0.0006889494298992,0.0504026814725282,0.3626115278384734,1.0,1.0929581647777846,0.0001335934043582,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0524996171734301,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0091467207858096,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0003149351742511,0.0372474886234923,0.4436543231449845,1.0,0.9508276418454288,0.0004453855946942,2.4,,30.0,100.0,,,,,,,,,,,,,
noise,0.05,False,0.3704382628871193,3.110154056851544,1.284352345325244,1.0,4.769962407682058,0.0001519584055196,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0586810872907946,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0018426392708804,0.5,True,,,,,,,,,,,,,,,
rbig,,,0.0009066889738124,0.0477688427531301,0.530828837472121,1.0,0.9311858158673172,0.0003859082295056,1.4,,15.0,100.0,,,,,,,,,,,,,
noise,0.1,False,0.3799834382737892,6.493875718842222,1.3665055418234258,1.0,9.114941138008074,0.0007003263991151,0.5,,,,,,,,,,,,,,,,
gaussian,,,0.0588073553248751,0.2609132249696647,0.3925257868248201,1.0,1.0674438737550966,0.0002621194561023,0.6,True,,,,,,,,,,,,,,,
